SERIALNO,SPORDER,year,total_taxes
402994,1,2018,-6825
403039,1,2018,4656
403142,1,2018,811
403146,1,2018,0
403164,1,2018,0
403222,1,2018,0
403225,2,2018,1449
403225,1,2018,1263
403260,1,2018,34034
403265,1,2018,14397
403305,1,2018,0
403337,1,2018,17017
403346,1,2018,4077
403376,2,2018,798
403376,1,2018,90
403388,1,2018,0
403430,3,2018,1093
403430,1,2018,6470
403485,1,2018,0
403504,1,2018,2837
403521,1,2018,8218
403544,2,2018,178
403544,1,2018,-4861
403547,3,2018,1108
403547,4,2018,891
403547,1,2018,5051
403555,1,2018,37214
403608,1,2018,8277
403609,1,2018,-2650
403637,1,2018,33134
403664,1,2018,23035
403667,1,2018,8988
403673,1,2018,0
403688,1,2018,19325
403694,1,2018,8900
403751,1,2018,3302
403764,1,2018,34518
403768,1,2018,758
403791,1,2018,10265
403815,1,2018,2088
403838,1,2018,6376
403884,1,2018,0
403889,1,2018,0
403908,1,2018,-5522
403976,1,2018,18885
403981,1,2018,10692
404005,2,2018,2263
404005,1,2018,2263
404027,1,2018,0
404043,1,2018,-344
404226,1,2018,27684
404261,1,2018,3138
404285,1,2018,0
404341,1,2018,6462
404377,1,2018,146478
404398,1,2018,2438
404415,2,2018,4012
404415,3,2018,4887
404415,1,2018,6637
404417,1,2018,1573
404433,1,2018,340
404519,1,2018,60914
404550,1,2018,-9322
404563,1,2018,0
404567,1,2018,4257
404665,1,2018,2946
404691,1,2018,0
404742,5,2018,4012
404742,1,2018,-6419
404745,3,2018,13442
404745,1,2018,2209
404779,1,2018,20135
404795,1,2018,-3997
404804,1,2018,2589
404819,1,2018,106257
404840,1,2018,3896
404879,1,2018,0
404928,1,2018,8060
404939,1,2018,0
404956,1,2018,-71
404957,1,2018,11875
404995,1,2018,1608
405001,1,2018,4423
405018,1,2018,6637
405128,1,2018,10414
405308,1,2018,0
405345,1,2018,5762
405416,1,2018,0
405424,1,2018,30955
405432,1,2018,8099
405478,1,2018,46229
405499,1,2018,0
405551,1,2018,-455
405582,3,2018,24262
405582,1,2018,93154
405611,1,2018,0
405627,1,2018,0
405629,1,2018,2088
405674,1,2018,0
405690,1,2018,0
405702,3,2018,-244
405702,1,2018,7497
405710,1,2018,10213
405724,1,2018,0
405782,1,2018,1738
405891,1,2018,159
405960,1,2018,0
405969,1,2018,891
405996,1,2018,12658
406043,1,2018,3882
406135,1,2018,16635
406206,1,2018,10692
406212,1,2018,16824
406224,1,2018,6274
406239,1,2018,6462
406246,1,2018,5318
406257,3,2018,6445
406257,1,2018,2032
406259,1,2018,3488
406264,1,2018,19190
406299,1,2018,-6382
406344,1,2018,0
406354,1,2018,3107
406376,1,2018,-198
406402,2,2018,3138
406402,1,2018,9317
406403,2,2018,1418
406403,1,2018,7942
406476,1,2018,0
406483,1,2018,-4861
406493,2,2018,-71
406493,4,2018,-71
406493,1,2018,36946
406513,1,2018,617
406517,1,2018,0
406562,1,2018,0
406565,1,2018,13960
406575,1,2018,0
406592,1,2018,0
406634,1,2018,0
406638,4,2018,0
406638,1,2018,0
406725,1,2018,29044
406754,3,2018,0
406754,1,2018,0
406846,1,2018,7693
406856,2,2018,11792
406856,1,2018,7942
406857,1,2018,12205
406893,1,2018,5610
406946,1,2018,19985
406998,1,2018,4607
407015,1,2018,-6369
407059,1,2018,-519
407125,1,2018,-4861
407135,3,2018,1703
407135,1,2018,-519
407142,1,2018,0
407163,2,2018,9317
407163,1,2018,2613
407165,1,2018,1522
407190,1,2018,0
407201,1,2018,0
407225,1,2018,0
407227,1,2018,6637
407273,1,2018,3132
407327,1,2018,3813
407332,1,2018,6801
407338,1,2018,33017
407420,1,2018,25985
407441,1,2018,9275
407486,1,2018,0
407488,1,2018,0
407549,1,2018,-7591
407581,1,2018,3838
407654,1,2018,-5125
407699,1,2018,233
407704,1,2018,4176
407722,1,2018,0
407768,2,2018,3138
407768,1,2018,4887
407906,1,2018,26384
407926,1,2018,0
407934,1,2018,0
408008,1,2018,0
408034,1,2018,4887
408059,3,2018,1418
408059,1,2018,0
408083,1,2018,-4605
408117,1,2018,9317
408232,1,2018,19385
408303,1,2018,0
408345,1,2018,7170
408372,1,2018,4012
408402,1,2018,717
408404,1,2018,0
408432,1,2018,7164
408448,1,2018,0
408456,1,2018,5587
408458,1,2018,-400
408489,1,2018,-191
408502,1,2018,2837
408520,1,2018,0
408549,1,2018,9581
408567,1,2018,32960
408600,1,2018,0
408658,2,2018,7117
408658,1,2018,0
408669,1,2018,131
408676,2,2018,159
408676,1,2018,0
408696,1,2018,0
408753,1,2018,20427
408802,1,2018,0
408832,1,2018,0
408884,1,2018,2088
408897,1,2018,10867
408913,2,2018,3663
408913,3,2018,0
408913,1,2018,2263
408942,1,2018,26327
408949,1,2018,3172
408954,1,2018,0
408977,1,2018,0
408978,1,2018,0
409014,1,2018,0
409024,1,2018,111232
409035,1,2018,8726
409042,1,2018,845
409101,1,2018,0
409128,1,2018,0
409141,1,2018,6629
409150,1,2018,34791
409178,1,2018,4537
409209,1,2018,0
409245,1,2018,2088
409253,1,2018,0
409260,1,2018,7833
409340,1,2018,3476
409372,1,2018,15840
409374,1,2018,0
409377,5,2018,0
409377,1,2018,6637
409467,1,2018,111128
409475,1,2018,0
409513,4,2018,6620
409513,1,2018,-3219
409594,3,2018,4922
409594,4,2018,-361
409594,1,2018,4736
409598,1,2018,4518
409650,1,2018,0
409669,1,2018,2919
409671,1,2018,7117
409674,1,2018,0
409687,1,2018,5587
409691,1,2018,0
409740,1,2018,0
409762,1,2018,2093
409780,3,2018,2088
409780,1,2018,0
409808,1,2018,0
409832,1,2018,0
409857,1,2018,11560
409965,2,2018,622
409965,1,2018,0
409999,1,2018,0
410014,1,2018,-153
410021,1,2018,2837
410026,1,2018,8219
410109,1,2018,-8003
410115,1,2018,7942
410122,1,2018,3138
410155,1,2018,6287
410171,1,2018,0
410220,1,2018,0
410267,1,2018,160973
410269,1,2018,0
410343,2,2018,2263
410343,1,2018,2263
410358,2,2018,0
410358,3,2018,333
410358,1,2018,-3461
410374,1,2018,-489
410396,1,2018,0
410409,1,2018,9317
410425,1,2018,0
410457,1,2018,0
410467,3,2018,4240
410467,1,2018,3280
410601,1,2018,18734
410609,1,2018,5509
410615,1,2018,11220
410653,1,2018,-392
410738,1,2018,0
410760,1,2018,0
410818,1,2018,5412
410830,1,2018,12438
410873,2,2018,-334
410873,3,2018,3995
410873,1,2018,4362
410896,1,2018,0
410925,1,2018,1164
410953,1,2018,0
410994,1,2018,-7325
411040,1,2018,0
411068,1,2018,-4223
411102,1,2018,1418
411169,1,2018,5714
411188,1,2018,0
411190,1,2018,17385
411257,1,2018,0
411303,1,2018,8988
411322,1,2018,42879
411344,1,2018,0
411398,1,2018,6458
411407,1,2018,0
411409,1,2018,-8097
411420,1,2018,1907
411458,1,2018,5929
411498,1,2018,10650
411514,1,2018,-6510
411560,5,2018,328
411560,1,2018,6144
411590,1,2018,0
411597,1,2018,0
411716,1,2018,3647
411720,1,2018,0
411760,1,2018,3100
411875,3,2018,9042
411875,1,2018,16985
411913,3,2018,460
411913,1,2018,6126
411941,1,2018,0
411963,1,2018,876
411991,3,2018,7942
411991,1,2018,0
412012,1,2018,0
412033,2,2018,0
412033,1,2018,0
412035,1,2018,0
412038,4,2018,6637
412038,1,2018,0
412059,1,2018,-466
412089,1,2018,0
412179,1,2018,10320
412270,2,2018,17567
412270,1,2018,9317
412314,1,2018,81248
412325,3,2018,969
412325,1,2018,3544
412329,1,2018,6855
412350,1,2018,0
412415,1,2018,0
412430,1,2018,2434
412469,1,2018,0
412542,1,2018,3663
412654,1,2018,0
412833,1,2018,0
412850,1,2018,4695
412859,1,2018,0
412877,1,2018,25939
412945,1,2018,2056
412948,1,2018,11997
413054,1,2018,24773
413068,1,2018,31520
413110,1,2018,2209
413144,1,2018,0
413156,1,2018,11560
413206,1,2018,6637
413239,1,2018,9432
413244,1,2018,5062
413264,1,2018,0
413299,1,2018,492
413312,1,2018,0
413404,1,2018,18635
413462,1,2018,77256
413500,1,2018,0
413503,1,2018,-1
413554,1,2018,11409
413555,2,2018,380
413555,1,2018,0
413581,2,2018,0
413581,1,2018,0
413636,2,2018,-519
413636,1,2018,6681
413700,1,2018,0
413703,1,2018,15502
413742,1,2018,4908
413772,3,2018,2613
413772,1,2018,7003
413801,2,2018,3663
413801,3,2018,1418
413801,4,2018,0
413801,1,2018,1418
413891,1,2018,0
413900,1,2018,5185
413921,1,2018,617
413929,1,2018,-8433
413932,1,2018,38789
413965,1,2018,8200
413971,1,2018,0
413999,1,2018,17567
414009,1,2018,25106
414064,3,2018,2438
414064,1,2018,0
414092,1,2018,0
414118,1,2018,5750
414187,1,2018,4012
414229,1,2018,0
414243,1,2018,-3461
414253,1,2018,-4641
414292,1,2018,10692
414311,1,2018,5576
414337,1,2018,15999
414388,1,2018,2088
414453,3,2018,2263
414453,1,2018,-4778
414482,1,2018,106609
414498,1,2018,4887
414543,2,2018,-244
414543,1,2018,5780
414570,1,2018,9545
414590,1,2018,2430
414592,1,2018,0
414594,1,2018,0
414635,1,2018,3780
414652,1,2018,-1977
414659,5,2018,3138
414659,1,2018,-3225
414715,1,2018,4318
414716,1,2018,8769
414720,1,2018,11794
414727,1,2018,-1519
414760,1,2018,3989
414814,2,2018,-334
414814,1,2018,7667
414850,1,2018,2088
414852,1,2018,12692
414853,1,2018,46639
414900,1,2018,0
414953,1,2018,-3408
415087,3,2018,1738
415087,1,2018,0
415119,1,2018,-519
415161,1,2018,5421
415179,1,2018,7502
415230,1,2018,0
415259,1,2018,11670
415280,1,2018,0
415325,1,2018,-191
415336,1,2018,0
415346,1,2018,2217
415376,1,2018,20427
415378,6,2018,-183
415378,1,2018,-5025
415396,3,2018,5657
415396,1,2018,0
415416,1,2018,16943
415437,1,2018,974
415465,1,2018,17845
415482,2,2018,4012
415482,1,2018,0
415486,1,2018,3488
415499,1,2018,17810
415501,1,2018,0
415562,1,2018,0
415569,2,2018,6637
415569,3,2018,0
415569,1,2018,4187
415595,1,2018,9309
415624,2,2018,0
415624,1,2018,0
415719,1,2018,0
415727,1,2018,328
415771,1,2018,0
415785,1,2018,6637
415859,1,2018,11624
416024,1,2018,3383
416031,1,2018,3501
416072,1,2018,14302
416167,3,2018,178
416167,1,2018,192
416174,1,2018,30735
416175,1,2018,24787
416177,1,2018,0
416216,1,2018,0
416257,5,2018,-252
416257,1,2018,-3225
416358,1,2018,-8041
416379,3,2018,9317
416379,1,2018,21660
416407,1,2018,1217
416415,1,2018,0
416419,1,2018,26260
416444,1,2018,36199
416447,1,2018,76178
416472,1,2018,0
416479,2,2018,5762
416479,1,2018,31636
416503,2,2018,4012
416503,1,2018,3663
416557,1,2018,16331
416558,1,2018,9775
416564,1,2018,0
416615,1,2018,6637
416648,1,2018,129527
416675,1,2018,19735
416682,1,2018,0
416702,1,2018,0
416784,1,2018,29877
416793,1,2018,19308
416801,1,2018,0
416866,1,2018,8767
416919,1,2018,-8003
416975,1,2018,5047
417011,1,2018,2088
417069,1,2018,5696
417128,6,2018,2438
417128,1,2018,-8756
417185,1,2018,8443
417190,1,2018,341
417234,1,2018,0
417239,1,2018,4537
417276,1,2018,17660
417288,1,2018,5541
417291,1,2018,123
417344,1,2018,21050
417400,1,2018,-3595
417404,2,2018,3488
417404,1,2018,3838
417453,2,2018,3138
417453,1,2018,1738
417468,1,2018,1703
417514,1,2018,2801
417534,1,2018,10494
417562,1,2018,13960
417665,2,2018,6637
417665,1,2018,622
417667,1,2018,-8278
417719,1,2018,-436
417866,1,2018,0
417869,4,2018,-122
417869,1,2018,-6054
417936,1,2018,0
417996,1,2018,0
418183,1,2018,8463
418189,1,2018,41444
418204,1,2018,0
418208,2,2018,-519
418208,1,2018,3138
418212,1,2018,247
418259,1,2018,453
418317,1,2018,0
418318,1,2018,38421
418341,1,2018,0
418346,1,2018,4537
418358,1,2018,0
418376,1,2018,-7700
418412,3,2018,3313
418412,1,2018,0
418447,2,2018,5587
418447,1,2018,12067
418462,1,2018,0
418471,1,2018,79664
418496,1,2018,0
418544,1,2018,1708
418561,2,2018,7117
418561,1,2018,0
418597,1,2018,47120
418635,1,2018,64903
418710,1,2018,-7050
418711,1,2018,5856
418736,1,2018,0
418771,1,2018,6976
418776,1,2018,13067
418866,1,2018,9266
418886,1,2018,4176
418976,3,2018,2263
418976,1,2018,8479
418977,2,2018,6363
418977,1,2018,12423
418982,1,2018,1890
418995,1,2018,0
419028,1,2018,-4525
419036,1,2018,1418
419061,1,2018,3213
419081,1,2018,0
419084,1,2018,10650
419087,1,2018,178
419090,1,2018,2260
419117,1,2018,-185
419166,1,2018,0
419183,1,2018,7668
419308,1,2018,19385
419353,1,2018,8767
419470,1,2018,0
419591,1,2018,0
419645,1,2018,0
419659,1,2018,12617
419681,2,2018,4887
419681,1,2018,645
419687,1,2018,0
419694,3,2018,4012
419694,1,2018,28683
419695,2,2018,3138
419695,1,2018,4887
419725,1,2018,0
419743,2,2018,4012
419743,1,2018,3803
419758,1,2018,4270
419777,3,2018,-306
419777,1,2018,798
419809,1,2018,283
419816,1,2018,0
419817,1,2018,0
419834,1,2018,22760
419858,1,2018,15317
419925,1,2018,-306
419987,1,2018,32226
420081,1,2018,0
420082,1,2018,0
420110,1,2018,0
420137,1,2018,352
420173,1,2018,0
420186,1,2018,-374
420194,1,2018,0
420224,1,2018,0
420237,1,2018,4537
420260,1,2018,81313
420294,1,2018,-519
420299,1,2018,0
420333,1,2018,5237
420408,1,2018,16160
420433,1,2018,7151
420434,1,2018,0
420485,2,2018,2088
420485,1,2018,4887
420530,1,2018,6112
420574,1,2018,10475
420582,1,2018,0
420599,1,2018,0
420648,1,2018,0
420660,1,2018,-153
420749,1,2018,29635
420787,1,2018,27835
420812,1,2018,4012
420820,1,2018,0
420835,1,2018,0
420942,1,2018,4310
421013,3,2018,-153
421013,1,2018,8987
421017,1,2018,4887
421024,1,2018,14817
421034,1,2018,6276
421067,1,2018,16352
421126,1,2018,14955
421188,1,2018,0
421219,1,2018,6287
421276,1,2018,20427
421279,2,2018,5237
421279,3,2018,240
421279,1,2018,2788
421317,2,2018,1895
421317,1,2018,0
421344,1,2018,541
421371,1,2018,3842
421451,1,2018,2088
421477,1,2018,65043
421556,1,2018,0
421655,1,2018,6637
421700,1,2018,6476
421780,3,2018,1418
421780,4,2018,622
421780,1,2018,3284
421821,1,2018,0
421830,1,2018,-35
421839,1,2018,0
421866,1,2018,7003
421873,1,2018,-481
421926,1,2018,0
421946,1,2018,0
422021,1,2018,-519
422027,1,2018,3983
422040,1,2018,2263
422072,1,2018,16855
422129,1,2018,-3810
422190,1,2018,4887
422203,2,2018,16192
422203,1,2018,6637
422217,1,2018,14025
422222,4,2018,1418
422222,1,2018,13317
422229,2,2018,4712
422229,1,2018,0
422230,1,2018,5086
422256,1,2018,0
422279,2,2018,4362
422279,1,2018,2718
422320,3,2018,-71
422320,1,2018,4351
422328,1,2018,21385
422356,3,2018,798
422356,1,2018,0
422370,1,2018,5215
422392,1,2018,1756
422439,1,2018,0
422531,1,2018,4095
422545,1,2018,0
422572,1,2018,13275
422740,1,2018,0
422758,1,2018,0
422812,1,2018,0
422950,1,2018,29910
423054,1,2018,-3461
423055,1,2018,1496
423074,1,2018,14302
423081,1,2018,22135
423086,1,2018,8025
423094,1,2018,1836
423134,1,2018,12462
423322,3,2018,3593
423322,1,2018,954
423325,1,2018,-7837
423400,1,2018,0
423409,1,2018,17185
423418,1,2018,0
423421,1,2018,7921
423422,2,2018,-71
423422,1,2018,6637
423556,1,2018,159
423588,1,2018,634
423599,1,2018,0
423632,1,2018,17260
423663,1,2018,11247
423682,3,2018,4432
423682,1,2018,4185
423690,1,2018,0
423715,1,2018,0
423718,3,2018,-459
423718,1,2018,11525
423796,1,2018,0
423816,1,2018,0
423857,1,2018,-2745
423868,1,2018,0
423918,1,2018,13442
423972,2,2018,-334
423972,1,2018,0
423981,1,2018,0
423988,1,2018,0
424030,1,2018,9317
424076,1,2018,0
424107,1,2018,0
424110,1,2018,4170
424132,1,2018,0
424143,1,2018,0
424145,3,2018,3138
424145,1,2018,1911
424170,1,2018,0
424220,1,2018,0
424251,1,2018,29360
424253,1,2018,0
424275,1,2018,0
424276,1,2018,7114
424315,1,2018,7326
424337,1,2018,5237
424367,1,2018,0
424370,1,2018,5018
424385,1,2018,2217
424469,1,2018,-2659
424495,1,2018,-3634
424561,1,2018,0
424564,1,2018,65993
424594,2,2018,3331
424594,1,2018,5328
424605,1,2018,-519
424617,1,2018,6112
424682,5,2018,0
424682,1,2018,-8215
424719,1,2018,1263
424750,1,2018,9969
424771,1,2018,0
424870,1,2018,-3408
424911,1,2018,8567
424924,1,2018,68
424930,1,2018,0
424952,1,2018,4887
424971,1,2018,16286
424986,1,2018,0
425018,1,2018,0
425056,1,2018,0
425099,1,2018,15642
425120,1,2018,0
425133,1,2018,570
425183,3,2018,-153
425183,1,2018,0
425209,1,2018,353
425239,1,2018,2742
425252,2,2018,2858
425252,1,2018,7117
425423,1,2018,1622
425500,1,2018,1921
425505,1,2018,27408
425544,1,2018,9275
425549,1,2018,0
425552,1,2018,-71
425561,2,2018,-382
425561,1,2018,9317
425576,1,2018,0
425599,1,2018,-6913
425605,1,2018,0
425639,2,2018,1418
425639,1,2018,1738
425696,1,2018,0
425711,1,2018,10300
426003,1,2018,10692
426005,1,2018,0
426026,2,2018,4887
426026,1,2018,4730
426033,3,2018,200
426033,1,2018,0
426035,1,2018,0
426112,1,2018,137
426113,1,2018,0
426148,1,2018,7795
426191,1,2018,-519
426195,1,2018,159
426225,1,2018,8025
426326,1,2018,577
426367,1,2018,243033
426401,3,2018,5762
426401,4,2018,1108
426401,1,2018,0
426433,1,2018,0
426461,1,2018,4887
426463,1,2018,2992
426485,1,2018,54306
426501,1,2018,11736
426562,2,2018,1573
426562,1,2018,37607
426592,1,2018,0
426601,1,2018,0
426666,1,2018,7110
426673,1,2018,6637
426682,1,2018,9425
426810,1,2018,6666
427002,1,2018,6987
427066,1,2018,245
427102,1,2018,12575
427118,1,2018,-9656
427121,1,2018,2217
427135,1,2018,5203
427164,1,2018,0
427192,1,2018,-6280
427253,1,2018,0
427274,1,2018,18635
427276,1,2018,6042
427352,1,2018,2613
427402,4,2018,2263
427402,1,2018,3813
427451,1,2018,10599
427468,1,2018,33759
427523,1,2018,0
427556,1,2018,-295
427685,1,2018,-8221
427716,1,2018,0
427721,3,2018,4887
427721,1,2018,10650
427778,1,2018,0
427808,1,2018,908
427845,1,2018,-8516
427847,1,2018,8025
427905,1,2018,46
427915,1,2018,7343
427945,1,2018,6993
427964,3,2018,-382
427964,1,2018,6293
427971,1,2018,0
427985,1,2018,0
428129,1,2018,-76
428152,1,2018,4176
428203,1,2018,0
428216,1,2018,0
428226,2,2018,0
428226,3,2018,1418
428226,1,2018,4502
428305,1,2018,9317
428310,1,2018,5648
428336,1,2018,36354
428437,1,2018,12963
428472,1,2018,11525
428478,1,2018,4577
428497,1,2018,0
428514,1,2018,20087
428542,1,2018,4187
428572,1,2018,-1706
428590,1,2018,-8047
428605,1,2018,909
428618,1,2018,0
428656,1,2018,10414
428663,1,2018,0
428665,1,2018,3138
428669,1,2018,5016
428694,1,2018,0
428712,3,2018,-519
428712,1,2018,10420
428714,1,2018,10414
428719,1,2018,280
428730,1,2018,0
428734,1,2018,7210
428736,3,2018,6637
428736,1,2018,0
428746,2,2018,4275
428746,1,2018,0
428809,1,2018,0
428945,1,2018,0
428954,3,2018,-334
428954,1,2018,11350
428969,1,2018,10967
428987,2,2018,4012
428987,1,2018,0
429029,1,2018,8568
429048,1,2018,7388
429059,1,2018,11857
429062,2,2018,1738
429062,1,2018,7117
429063,1,2018,14510
429093,1,2018,9317
429151,1,2018,2963
429169,2,2018,2088
429169,1,2018,4187
429182,1,2018,-3461
429197,1,2018,0
429244,1,2018,15610
429268,1,2018,4187
429280,1,2018,6637
429289,1,2018,23035
429310,1,2018,0
429344,1,2018,11517
429348,1,2018,321
429368,1,2018,4366
429425,1,2018,6637
429437,1,2018,11136
429485,1,2018,51922
429508,3,2018,-71
429508,1,2018,27
429525,1,2018,0
429529,1,2018,18552
429540,1,2018,3138
429574,2,2018,0
429574,1,2018,8492
429607,1,2018,2120
429617,1,2018,0
429667,1,2018,3225
429694,1,2018,674
429716,1,2018,5926
429727,2,2018,2928
429727,1,2018,-519
429730,1,2018,0
429738,1,2018,36509
429791,1,2018,25895
429798,1,2018,3940
429916,1,2018,5050
429987,2,2018,7942
429987,1,2018,14817
430006,1,2018,7500
430021,1,2018,18180
430022,1,2018,8025
430038,1,2018,3138
430058,1,2018,-4905
430071,3,2018,2263
430071,1,2018,12925
430080,3,2018,4712
430080,1,2018,6276
430123,1,2018,3138
430204,1,2018,0
430208,2,2018,3138
430208,1,2018,2788
430211,2,2018,0
430211,1,2018,406
430250,1,2018,5051
430296,1,2018,-2220
430308,3,2018,2088
430308,1,2018,13100
430361,1,2018,8645
430413,1,2018,0
430471,1,2018,520
430512,1,2018,11792
430598,1,2018,1263
430654,1,2018,0
430661,3,2018,391
430661,1,2018,0
430677,2,2018,12067
430677,1,2018,0
430723,1,2018,0
430726,1,2018,0
430740,1,2018,13784
430791,1,2018,0
430798,1,2018,0
430801,1,2018,0
430802,1,2018,3110
430819,1,2018,22905
430860,1,2018,2438
430871,2,2018,-71
430871,1,2018,0
430914,1,2018,5101
430919,1,2018,21510
430924,1,2018,12342
430977,1,2018,0
431001,1,2018,6144
431012,1,2018,2946
431100,1,2018,2573
431143,1,2018,0
431145,1,2018,12312
431159,1,2018,6651
431163,1,2018,56489
431167,2,2018,4887
431167,1,2018,12067
431177,1,2018,0
431268,1,2018,26313
431276,1,2018,4136
431326,1,2018,0
431376,2,2018,1542
431376,1,2018,2912
431404,1,2018,0
431484,1,2018,0
431512,1,2018,32659
431615,3,2018,-334
431615,1,2018,0
431628,1,2018,4887
431672,1,2018,9684
431687,1,2018,-67
431736,2,2018,2788
431736,1,2018,0
431769,1,2018,130337
431820,2,2018,-191
431820,1,2018,-306
431870,1,2018,0
431884,1,2018,170668
431889,1,2018,23510
431910,1,2018,12462
431916,1,2018,0
431953,1,2018,-2516
431974,1,2018,0
431991,1,2018,0
432044,1,2018,0
432104,1,2018,0
432170,1,2018,6462
432265,1,2018,11875
432270,2,2018,-502
432270,1,2018,2298
432368,2,2018,14817
432368,3,2018,-436
432368,1,2018,0
432373,1,2018,134489
432382,1,2018,11525
432389,1,2018,0
432435,1,2018,8900
432556,1,2018,1094
432569,1,2018,12067
432580,1,2018,6677
432581,1,2018,1449
432685,1,2018,3729
432697,1,2018,19510
432702,1,2018,0
432807,1,2018,4187
432877,1,2018,3721
432887,1,2018,27028
432923,1,2018,3299
432936,1,2018,0
432953,1,2018,4590
433009,1,2018,4188
433014,1,2018,-4366
433016,4,2018,2438
433016,1,2018,-7382
433044,1,2018,22135
433097,1,2018,109607
433100,1,2018,0
433117,1,2018,4065
433128,1,2018,2490
433144,1,2018,-8535
433152,1,2018,0
433181,1,2018,0
433267,1,2018,11560
433286,1,2018,8133
433303,1,2018,32547
433353,1,2018,-2432
433357,1,2018,5437
433417,1,2018,0
433442,1,2018,4450
433449,1,2018,37379
433474,1,2018,0
433542,1,2018,0
433563,1,2018,0
433613,1,2018,2788
433615,1,2018,5747
433652,1,2018,-474
433654,1,2018,116162
433708,1,2018,10522
433737,1,2018,-5851
433738,1,2018,-3060
433746,2,2018,2788
433746,1,2018,4012
433755,1,2018,0
433760,1,2018,1756
433771,1,2018,0
433829,7,2018,3138
433829,8,2018,2263
433829,1,2018,-4605
433842,1,2018,3147
433858,1,2018,0
433886,1,2018,2263
433901,1,2018,-204
433962,1,2018,17956
434004,3,2018,-306
434004,1,2018,0
434066,1,2018,0
434131,1,2018,6637
434147,1,2018,5937
434160,1,2018,0
434173,1,2018,0
434215,1,2018,12080
434245,1,2018,-710
434246,2,2018,20430
434246,1,2018,6287
434257,1,2018,192
434260,2,2018,0
434260,3,2018,1418
434260,1,2018,1418
434261,1,2018,28260
434305,1,2018,0
434308,1,2018,0
434364,1,2018,20010
434427,1,2018,14010
434437,1,2018,29484
434481,1,2018,-754
434491,1,2018,483
434507,1,2018,3707
434551,1,2018,6556
434552,1,2018,-519
434583,1,2018,6637
434593,1,2018,0
434669,1,2018,0
434698,1,2018,0
434784,1,2018,0
434799,1,2018,0
434839,1,2018,1287
434846,3,2018,4187
