"","SERIALNO","SPORDER","year","total_taxes"
"4175",132153,1,2011,-2193
"4176",132198,1,2011,0
"4177",132301,1,2011,9404
"4178",132303,1,2011,7681
"4179",132315,1,2011,0
"4180",132346,1,2011,133
"4181",132367,1,2011,0
"4182",132406,1,2011,0
"4183",132591,1,2011,22075
"4184",132604,1,2011,55423
"4185",132611,1,2011,1305
"4186",132637,1,2011,227
"4187",132719,1,2011,632
"4188",132748,1,2011,0
"4189",132766,1,2011,0
"4190",132786,1,2011,13335
"4191",132789,1,2011,-3281
"4192",132821,1,2011,1548
"4193",132864,2,2011,-20
"4194",132864,1,2011,0
"4195",132870,1,2011,3940
"4196",132871,1,2011,87542
"4197",132930,1,2011,0
"4198",132974,1,2011,0
"4199",132978,1,2011,466
"4200",133013,1,2011,69063
"4201",133015,1,2011,814
"4202",133032,2,2011,-31
"4203",133032,1,2011,0
"4204",133068,1,2011,263
"4205",133092,1,2011,227
"4206",133158,1,2011,8581
"4207",133166,1,2011,9882
"4208",133177,1,2011,0
"4209",133247,1,2011,8617
"4210",133252,1,2011,10788
"4211",133281,1,2011,34696
"4212",133368,1,2011,0
"4213",133437,1,2011,13902
"4214",133448,1,2011,11843
"4215",133456,1,2011,15004
"4216",133465,1,2011,-2983
"4217",133511,1,2011,0
"4218",133527,4,2011,8524
"4219",133527,1,2011,0
"4220",133565,2,2011,7951
"4221",133565,1,2011,0
"4222",133580,3,2011,6519
"4223",133580,1,2011,13080
"4224",133615,1,2011,7665
"4225",133636,1,2011,6287
"4226",133659,1,2011,8914
"4227",133661,1,2011,10853
"4228",133732,1,2011,18237
"4229",133747,1,2011,43816
"4230",133779,1,2011,-2394
"4231",133794,1,2011,0
"4232",133822,1,2011,46338
"4233",133838,1,2011,24305
"4234",133877,1,2011,0
"4235",134115,1,2011,0
"4236",134124,1,2011,0
"4237",134132,1,2011,32116
"4238",134134,1,2011,-5502
"4239",134141,3,2011,1914
"4240",134141,1,2011,146
"4241",134175,1,2011,0
"4242",134208,1,2011,8398
"4243",134241,3,2011,6519
"4244",134241,1,2011,74577
"4245",134288,1,2011,14487
"4246",134292,1,2011,18008
"4247",134313,1,2011,54189
"4248",134327,1,2011,-87
"4249",134345,1,2011,452
"4250",134403,1,2011,0
"4251",134514,1,2011,0
"4252",134539,1,2011,1564
"4253",134550,1,2011,20365
"4254",134590,1,2011,0
"4255",134607,1,2011,0
"4256",134701,2,2011,319
"4257",134701,1,2011,3367
"4258",134746,1,2011,0
"4259",134753,1,2011,332
"4260",134766,1,2011,57
"4261",134799,1,2011,0
"4262",134805,1,2011,15372
"4263",134879,4,2011,6891
"4264",134879,1,2011,0
"4265",134923,1,2011,0
"4266",134956,1,2011,6805
"4267",134986,1,2011,13462
"4268",135033,1,2011,25104
"4269",135037,1,2011,0
"4270",135145,1,2011,28576
"4271",135205,1,2011,6805
"4272",135224,1,2011,-51
"4273",135257,1,2011,33830
"4274",135294,1,2011,16300
"4275",135301,1,2011,74220
"4276",135308,1,2011,-2898
"4277",135333,1,2011,6491
"4278",135345,1,2011,0
"4279",135424,1,2011,0
"4280",135439,2,2011,1611
"4281",135439,3,2011,332
"4282",135439,4,2011,200
"4283",135439,1,2011,332
"4284",135443,1,2011,4513
"4285",135458,1,2011,0
"4286",135476,1,2011,0
"4287",135493,1,2011,0
"4288",135545,2,2011,6232
"4289",135545,1,2011,0
"4290",135553,1,2011,140648
"4291",135608,1,2011,8066
"4292",135647,1,2011,21969
"4293",135679,1,2011,8237
"4294",135757,2,2011,227
"4295",135757,1,2011,4988
"4296",135772,1,2011,0
"4297",135774,1,2011,8496
"4298",135787,1,2011,3138
"4299",135799,1,2011,0
"4300",135881,1,2011,0
"4301",135905,3,2011,5917
"4302",135905,1,2011,944
"4303",135906,3,2011,16462
"4304",135906,1,2011,-3583
"4305",135916,1,2011,2491
"4306",135932,1,2011,313
"4307",135945,1,2011,0
"4308",136015,1,2011,38084
"4309",136034,1,2011,5143
"4310",136131,1,2011,1274
"4311",136160,1,2011,12296
"4312",136167,2,2011,581
"4313",136167,1,2011,16
"4314",136218,1,2011,9957
"4315",136250,1,2011,0
"4316",136274,1,2011,11361
"4317",136299,1,2011,6805
"4318",136317,1,2011,13080
"4319",136337,1,2011,4987
"4320",136347,1,2011,0
"4321",136376,1,2011,0
"4322",136409,2,2011,25881
"4323",136409,3,2011,-48
"4324",136409,1,2011,0
"4325",136441,1,2011,0
"4326",136479,1,2011,0
"4327",136534,1,2011,32528
"4328",136541,1,2011,24945
"4329",136590,1,2011,4186
"4330",136597,1,2011,25104
"4331",136691,1,2011,213
"4332",136729,1,2011,68
"4333",136817,1,2011,1214
"4334",136840,1,2011,985
"4335",136857,1,2011,5487
"4336",136913,1,2011,1982
"4337",136947,1,2011,0
"4338",136948,1,2011,0
"4339",136989,1,2011,758
"4340",137048,1,2011,1480
"4341",137103,1,2011,14086
"4342",137119,1,2011,0
"4343",137130,1,2011,0
"4344",137165,1,2011,13335
"4345",137198,1,2011,0
"4346",137200,1,2011,1378
"4347",137203,1,2011,10841
"4348",137228,3,2011,691
"4349",137228,4,2011,332
"4350",137228,1,2011,3819
"4351",137308,1,2011,-11
"4352",137314,1,2011,18836
"4353",137350,3,2011,4799
"4354",137350,1,2011,3590
"4355",137354,1,2011,0
"4356",137369,1,2011,0
"4357",137427,1,2011,5373
"4358",137560,1,2011,17376
"4359",137597,1,2011,0
"4360",137601,1,2011,3112
"4361",137619,1,2011,0
"4362",137641,1,2011,2344
"4363",137651,1,2011,0
"4364",137660,1,2011,16414
"4365",137661,1,2011,0
"4366",137676,1,2011,0
"4367",137714,1,2011,-6402
"4368",137777,1,2011,0
"4369",137823,1,2011,102
"4370",137879,1,2011,11478
"4371",137893,1,2011,0
"4372",137900,1,2011,10169
"4373",137961,3,2011,985
"4374",137961,1,2011,-3515
"4375",138020,1,2011,21302
"4376",138025,1,2011,7465
"4377",138064,1,2011,62255
"4378",138073,1,2011,0
"4379",138078,1,2011,2660
"4380",138130,1,2011,7378
"4381",138255,1,2011,5679
"4382",138262,3,2011,3828
"4383",138262,1,2011,32254
"4384",138284,1,2011,5659
"4385",138294,1,2011,0
"4386",138330,1,2011,0
"4387",138354,1,2011,1753
"4388",138371,1,2011,22035
"4389",138423,1,2011,103587
"4390",138568,2,2011,429
"4391",138568,1,2011,5373
"4392",138597,1,2011,12296
"4393",138598,1,2011,126452
"4394",138602,1,2011,0
"4395",138603,1,2011,0
"4396",138604,1,2011,3456
"4397",138604,3,2011,467
"4398",138609,2,2011,2684
"4399",138609,1,2011,4799
"4400",138654,1,2011,985
"4401",138683,1,2011,5201
"4402",138723,1,2011,1325
"4403",138800,1,2011,33
"4404",138819,4,2011,682
"4405",138819,1,2011,-5592
"4406",138855,1,2011,0
"4407",138910,1,2011,0
"4408",139080,1,2011,-22
"4409",139108,1,2011,2018
"4410",139112,1,2011,6777
"4411",139156,1,2011,2797
"4412",139163,1,2011,5659
"4413",139175,1,2011,4992
"4414",139181,1,2011,0
"4415",139198,1,2011,0
"4416",139235,1,2011,0
"4417",139275,1,2011,21133
"4418",139341,1,2011,10222
"4419",139367,1,2011,12683
"4420",139376,1,2011,12869
"4421",139394,1,2011,0
"4422",139461,1,2011,-1580
"4423",139465,3,2011,1076
"4424",139465,1,2011,19126
"4425",139491,1,2011,3367
"4426",139494,1,2011,0
"4427",139499,1,2011,153
"4428",139539,1,2011,0
"4429",139594,1,2011,5347
"4430",139626,1,2011,0
"4431",139629,2,2011,1243
"4432",139629,1,2011,6547
"4433",139703,1,2011,19813
"4434",139731,1,2011,3782
"4435",139791,1,2011,7665
"4436",139823,1,2011,0
"4437",139881,1,2011,27169
"4438",139913,1,2011,7413
"4439",140016,2,2011,5974
"4440",140016,1,2011,3281
"4441",140136,1,2011,13542
"4442",140142,1,2011,0
"4443",140173,1,2011,-2600
"4444",140193,2,2011,-15
"4445",140193,1,2011,200
"4446",140231,1,2011,-6429
"4447",140245,1,2011,0
"4448",140256,1,2011,15372
"4449",140266,1,2011,5602
"4450",140346,1,2011,26087
"4451",140382,1,2011,3478
"4452",140471,1,2011,14495
"4453",140507,1,2011,0
"4454",140531,1,2011,0
"4455",140557,2,2011,-36
"4456",140557,1,2011,10243
"4457",140594,1,2011,0
"4458",140644,1,2011,1150
"4459",140646,1,2011,0
"4460",140647,1,2011,10497
"4461",140658,1,2011,2549
"4462",140744,1,2011,6874
"4463",140819,1,2011,180
"4464",140820,1,2011,96
"4465",140867,1,2011,3653
"4466",140973,1,2011,-3083
"4467",141030,1,2011,3367
"4468",141074,1,2011,0
"4469",141075,1,2011,12949
"4470",141081,1,2011,110210
"4471",141102,1,2011,58887
"4472",141151,1,2011,5298
"4473",141164,1,2011,-3998
"4474",141174,1,2011,11847
"4475",141271,1,2011,-2068
"4476",141291,1,2011,720
"4477",141294,1,2011,27731
"4478",141373,1,2011,11016
"4479",141381,1,2011,0
"4480",141385,2,2011,1438
"4481",141385,1,2011,13721
"4482",141391,1,2011,-3628
"4483",141413,3,2011,1305
"4484",141413,6,2011,16542
"4485",141413,1,2011,0
"4486",141423,1,2011,8783
"4487",141432,1,2011,18785
"4488",141475,1,2011,-40
"4489",141486,1,2011,0
"4490",141544,1,2011,0
"4491",141598,1,2011,489
"4492",141608,1,2011,7091
"4493",141643,1,2011,363
"4494",141650,1,2011,2208
"4495",141666,1,2011,0
"4496",141696,1,2011,4462
"4497",141709,1,2011,0
"4498",141724,1,2011,3482
"4499",141732,2,2011,352
"4500",141732,1,2011,1551
"4501",141746,1,2011,19956
"4502",141775,1,2011,0
"4503",141812,1,2011,0
"4504",141820,1,2011,434
"4505",141901,2,2011,351
"4506",141901,1,2011,6060
"4507",141932,1,2011,7263
"4508",141935,1,2011,16518
"4509",141941,1,2011,8184
"4510",141947,4,2011,227
"4511",141947,1,2011,20455
"4512",141951,1,2011,12686
"4513",142017,1,2011,0
"4514",142077,1,2011,29204
"4515",142086,1,2011,12562
"4516",142088,1,2011,8847
"4517",142088,4,2011,1212
"4518",142171,1,2011,0
"4519",142212,1,2011,326
"4520",142240,1,2011,7665
"4521",142257,1,2011,7665
"4522",142278,1,2011,6777
"4523",142309,1,2011,0
"4524",142336,1,2011,-4609
"4525",142369,1,2011,0
"4526",142441,1,2011,18008
"4527",142473,1,2011,1970
"4528",142496,1,2011,7951
"4529",142534,1,2011,16231
"4530",142574,1,2011,15945
"4531",142579,1,2011,20529
"4532",142662,1,2011,346
"4533",142675,1,2011,7063
"4534",142751,1,2011,133
"4535",142755,1,2011,5373
"4536",142778,1,2011,68
"4537",142792,1,2011,30807
"4538",142811,3,2011,1151
"4539",142811,1,2011,0
"4540",142813,1,2011,7665
"4541",142823,1,2011,200
"4542",142879,1,2011,26212
"4543",142900,1,2011,232667
"4544",142940,1,2011,9686
"4545",142999,1,2011,7149
"4546",143019,1,2011,0
"4547",143032,1,2011,10629
"4548",143051,1,2011,-1453
"4549",143063,2,2011,6805
"4550",143063,1,2011,0
"4551",143090,1,2011,1767
"4552",143098,3,2011,2118
"4553",143098,1,2011,-2600
"4554",143210,1,2011,3181
"4555",143267,1,2011,12507
"4556",143321,1,2011,-2878
"4557",143346,1,2011,-3012
"4558",143502,1,2011,3669
"4559",143576,2,2011,1305
"4560",143576,1,2011,0
"4561",143588,1,2011,22075
"4562",143678,1,2011,-3204
"4563",143711,5,2011,4207
"4564",143711,1,2011,-6408
"4565",143731,1,2011,82650
"4566",143875,2,2011,200
"4567",143875,1,2011,53
"4568",143913,1,2011,3435
"4569",143942,1,2011,16956
"4570",143973,3,2011,-45
"4571",143973,1,2011,0
"4572",144018,1,2011,177
"4573",144055,1,2011,20974
"4574",144094,1,2011,0
"4575",144172,1,2011,18070
"4576",144174,1,2011,-82
"4577",144227,1,2011,16462
"4578",144292,3,2011,6232
"4579",144292,1,2011,-2508
"4580",144298,1,2011,1918
"4581",144330,1,2011,0
"4582",144350,1,2011,691
"4583",144380,1,2011,1409
"4584",144416,1,2011,-628
"4585",144428,1,2011,3664
"4586",144431,1,2011,30938
"4587",144446,1,2011,0
"4588",144526,1,2011,6096
"4589",144531,1,2011,12562
"4590",144622,1,2011,0
"4591",144704,1,2011,6777
"4592",144749,1,2011,13770
"4593",144754,1,2011,691
"4594",144755,3,2011,2684
"4595",144755,4,2011,3224
"4596",144755,1,2011,-1023
"4597",144830,1,2011,0
"4598",144857,1,2011,129625
"4599",144857,4,2011,695
"4600",144927,1,2011,0
"4601",144987,1,2011,0
"4602",145031,1,2011,0
"4603",145051,1,2011,0
"4604",145148,1,2011,0
"4605",145184,1,2011,-212
"4606",145184,2,2011,581
"4607",145245,1,2011,5348
"4608",145248,1,2011,0
"4609",145254,1,2011,12329
"4610",145262,1,2011,0
"4611",145270,1,2011,4336
"4612",145337,1,2011,13335
"4613",145426,1,2011,20243
"4614",145437,1,2011,9097
"4615",145445,2,2011,4799
"4616",145445,3,2011,2299
"4617",145445,4,2011,68
"4618",145445,1,2011,-40
"4619",145457,1,2011,62668
"4620",145468,1,2011,14115
"4621",145546,1,2011,2001
"4622",145555,5,2011,1982
"4623",145555,1,2011,-1161
"4624",145629,1,2011,14111
"4625",145653,1,2011,0
"4626",145670,1,2011,11789
"4627",145702,1,2011,146
"4628",145714,1,2011,0
"4629",145719,1,2011,0
"4630",145721,1,2011,21107
"4631",145730,1,2011,6777
"4632",145759,3,2011,3367
"4633",145759,5,2011,6232
"4634",145759,1,2011,3735
"4635",145796,1,2011,35322
"4636",145838,1,2011,0
"4637",145901,1,2011,332
"4638",145964,1,2011,0
"4639",146001,1,2011,-492
"4640",146113,3,2011,2797
"4641",146113,1,2011,4597
"4642",146145,1,2011,434
"4643",146174,3,2011,682
"4644",146174,4,2011,9097
"4645",146174,1,2011,5407
"4646",146192,2,2011,998
"4647",146192,1,2011,0
"4648",146193,1,2011,5373
"4649",146205,1,2011,-3268
"4650",146228,1,2011,5982
"4651",146237,1,2011,-11
"4652",146244,1,2011,13653
"4653",146330,1,2011,0
"4654",146366,1,2011,17729
"4655",146385,1,2011,8237
"4656",146427,1,2011,0
"4657",146484,1,2011,227
"4658",146488,1,2011,18982
"4659",146552,1,2011,90
"4660",146559,3,2011,2684
"4661",146559,1,2011,14451
"4662",146608,1,2011,-6069
"4663",146624,1,2011,13893
"4664",146649,1,2011,39476
"4665",146653,1,2011,0
"4666",146659,1,2011,0
"4667",146699,1,2011,0
"4668",146738,1,2011,0
"4669",146749,1,2011,5945
"4670",146762,1,2011,-1267
"4671",146844,1,2011,0
"4672",146855,1,2011,-6891
"4673",146873,1,2011,16407
"4674",146896,1,2011,22879
"4675",146908,1,2011,-4532
"4676",146917,1,2011,186192
"4677",146918,1,2011,-5946
"4678",146931,1,2011,0
"4679",146962,1,2011,6204
"4680",146983,1,2011,2536
"4681",147010,1,2011,9069
"4682",147026,2,2011,8524
"4683",147026,1,2011,6232
"4684",147053,1,2011,-2721
"4685",147118,1,2011,-1600
"4686",147124,1,2011,998
"4687",147192,1,2011,12175
"4688",147247,1,2011,468
"4689",147252,1,2011,7953
"4690",147252,3,2011,1438
"4691",147329,1,2011,0
"4692",147379,1,2011,14226
"4693",147379,3,2011,682
"4694",147468,1,2011,3657
"4695",147474,1,2011,24337
"4696",147520,1,2011,28939
"4697",147550,1,2011,86
"4698",147556,1,2011,11855
"4699",147558,1,2011,14226
"4700",147578,3,2011,1397
"4701",147578,1,2011,2272
"4702",147580,1,2011,117886
"4703",147585,1,2011,23039
"4704",147627,1,2011,0
"4705",147635,1,2011,0
"4706",147645,1,2011,0
"4707",147733,1,2011,1357
"4708",147772,1,2011,455
"4709",147829,2,2011,106
"4710",147829,1,2011,0
"4711",147837,1,2011,-52
"4712",147852,1,2011,9585
"4713",147906,1,2011,17377
"4714",147932,1,2011,0
"4715",147956,1,2011,0
"4716",147960,3,2011,18394
"4717",147960,1,2011,0
"4718",148001,1,2011,4977
"4719",148015,1,2011,-6086
"4720",148022,1,2011,17664
"4721",148048,1,2011,18151
"4722",148049,1,2011,0
"4723",148066,1,2011,0
"4724",148082,1,2011,814
"4725",148083,1,2011,0
"4726",148106,4,2011,-69
"4727",148106,1,2011,8147
"4728",148320,1,2011,23039
"4729",148360,1,2011,0
"4730",148379,2,2011,1438
"4731",148379,3,2011,1438
"4732",148379,1,2011,1611
"4733",148397,1,2011,9133
"4734",148409,1,2011,206
"4735",148410,1,2011,5802
"4736",148419,1,2011,4799
"4737",148580,1,2011,117467
"4738",148614,1,2011,16121
"4739",148646,1,2011,0
"4740",148658,1,2011,13431
"4741",148664,1,2011,7141
"4742",148684,1,2011,0
"4743",148693,1,2011,2118
"4744",148763,1,2011,0
"4745",148837,1,2011,-6655
"4746",148880,1,2011,-5
"4747",148904,1,2011,10629
"4748",148926,1,2011,944
"4749",148956,1,2011,3342
"4750",148991,1,2011,12562
"4751",149135,1,2011,4811
"4752",149227,1,2011,11048
"4753",149232,1,2011,5373
"4754",149252,2,2011,2118
"4755",149252,1,2011,113
"4756",149311,6,2011,68
"4757",149311,1,2011,29382
"4758",149366,1,2011,0
"4759",149395,1,2011,0
"4760",149512,2,2011,2797
"4761",149512,1,2011,0
"4762",149558,1,2011,10501
"4763",149579,1,2011,0
"4764",149621,1,2011,16805
"4765",149726,1,2011,968
"4766",149741,1,2011,10629
"4767",149778,1,2011,20273
"4768",149870,1,2011,37490
"4769",149896,1,2011,0
"4770",149928,1,2011,0
"4771",149944,1,2011,38866
"4772",149954,1,2011,2095
"4773",149962,1,2011,6232
"4774",149989,1,2011,8678
"4775",150008,1,2011,0
"4776",150014,1,2011,3083
"4777",150042,2,2011,2208
"4778",150042,1,2011,511
"4779",150056,1,2011,2570
"4780",150146,2,2011,3367
"4781",150146,3,2011,2797
"4782",150146,1,2011,998
"4783",150173,2,2011,246
"4784",150173,1,2011,5373
"4785",150192,1,2011,0
"4786",150262,1,2011,0
"4787",150308,1,2011,32149
"4788",150336,1,2011,5516
"4789",150379,1,2011,0
"4790",150405,1,2011,11795
"4791",150412,1,2011,118041
"4792",150471,1,2011,0
"4793",150485,1,2011,50893
"4794",150497,1,2011,8524
"4795",150577,1,2011,0
"4796",150599,1,2011,0
"4797",150631,2,2011,12562
"4798",150631,1,2011,27527
"4799",150636,5,2011,8524
"4800",150636,1,2011,0
"4801",150688,1,2011,8561
"4802",150771,2,2011,3367
"4803",150771,1,2011,3367
"4804",150798,1,2011,-6576
"4805",150931,1,2011,17951
"4806",150947,1,2011,27551
"4807",150985,2,2011,-60
"4808",150985,1,2011,0
"4809",151079,1,2011,10423
"4810",151094,2,2011,25268
"4811",151094,1,2011,9514
"4812",151105,1,2011,20529
"4813",151170,1,2011,0
"4814",151290,1,2011,28192
"4815",151309,2,2011,1611
"4816",151309,1,2011,3618
"4817",151325,1,2011,0
"4818",151335,1,2011,0
"4819",151381,1,2011,6687
"4820",151433,1,2011,2099
"4821",151451,1,2011,7058
"4822",151458,1,2011,7468
"4823",151482,1,2011,-2535
"4824",151579,1,2011,186
"4825",151605,1,2011,3940
"4826",151645,1,2011,-4888
"4827",151654,2,2011,1664
"4828",151654,1,2011,0
"4829",151667,1,2011,10420
"4830",151852,1,2011,21107
"4831",151858,1,2011,1571
"4832",151887,1,2011,0
"4833",152187,1,2011,-871
"4834",152213,1,2011,0
"4835",152371,1,2011,0
"4836",152378,1,2011,0
"4837",152381,1,2011,0
"4838",152506,1,2011,133
"4839",152561,1,2011,48852
"4840",152589,3,2011,131
"4841",152589,7,2011,-33
"4842",152589,1,2011,0
"4843",152663,1,2011,0
"4844",152718,1,2011,18008
"4845",152725,1,2011,106
"4846",152773,1,2011,266
"4847",152847,1,2011,0
"4848",152857,1,2011,0
"4849",152858,1,2011,0
"4850",152860,3,2011,-55
"4851",152860,4,2011,6805
"4852",152860,1,2011,0
"4853",152898,3,2011,1506
"4854",152898,1,2011,11075
"4855",152898,4,2011,1732
"4856",152922,1,2011,85480
"4857",152929,1,2011,-4646
"4858",152948,1,2011,23172
"4859",152984,1,2011,1466
"4860",153048,1,2011,309
"4861",153151,1,2011,8847
"4862",153175,1,2011,9736
"4863",153179,1,2011,0
"4864",153188,1,2011,0
"4865",153208,1,2011,917
"4866",153268,3,2011,691
"4867",153268,1,2011,22110
"4868",153288,1,2011,43359
"4869",153330,1,2011,0
"4870",153345,1,2011,16009
"4871",153421,1,2011,2735
"4872",153422,1,2011,0
"4873",153426,1,2011,40
"4874",153442,1,2011,682
"4875",153472,1,2011,0
"4876",153490,1,2011,16642
"4877",153566,1,2011,0
"4878",153569,3,2011,1438
"4879",153569,1,2011,233
"4880",153626,1,2011,0
"4881",153723,1,2011,15945
"4882",153753,1,2011,73
"4883",153795,1,2011,12221
"4884",153807,1,2011,11636
"4885",153812,1,2011,2852
"4886",153816,1,2011,33502
"4887",153878,1,2011,12562
"4888",153882,1,2011,41
"4889",153887,1,2011,0
"4890",153902,1,2011,-30
"4891",153970,1,2011,7168
"4892",153975,1,2011,9670
"4893",154028,1,2011,0
"4894",154053,3,2011,2797
"4895",154053,1,2011,1970
"4896",154075,1,2011,317
"4897",154090,3,2011,4799
"4898",154090,4,2011,1212
"4899",154090,1,2011,4054
"4900",154184,1,2011,-20
"4901",154188,1,2011,0
"4902",154200,1,2011,0
"4903",154219,1,2011,266
"4904",154238,1,2011,85398
"4905",154241,1,2011,3367
"4906",154259,1,2011,1466
"4907",154260,1,2011,-26
"4908",154264,1,2011,450
"4909",154345,1,2011,0
"4910",154376,1,2011,16462
"4911",154389,1,2011,0
"4912",154391,1,2011,53057
"4913",154406,1,2011,0
"4914",154440,5,2011,3367
"4915",154440,1,2011,3010
"4916",154463,1,2011,-16
"4917",154528,3,2011,691
"4918",154528,1,2011,5324
"4919",154567,1,2011,8609
"4920",154589,1,2011,-812
"4921",154611,2,2011,6232
"4922",154611,3,2011,3081
"4923",154611,7,2011,2570
"4924",154611,1,2011,-398
"4925",154611,4,2011,2570
"4926",154616,1,2011,13335
"4927",154648,1,2011,0
"4928",154698,1,2011,1611
"4929",154745,1,2011,0
"4930",154807,1,2011,994
"4931",154836,1,2011,5373
"4932",154840,1,2011,159
"4933",154872,1,2011,0
"4934",154921,1,2011,4537
"4935",154997,3,2011,5373
"4936",154997,1,2011,14454
"4937",155023,1,2011,41362
"4938",155034,1,2011,1412
"4939",155045,1,2011,8847
"4940",155108,1,2011,5302
"4941",155141,1,2011,28192
"4942",155170,1,2011,0
"4943",155285,1,2011,9164
"4944",155291,3,2011,133
"4945",155291,1,2011,3081
"4946",155291,2,2011,808
"4947",155315,1,2011,-3515
"4948",155424,1,2011,6138
"4949",155427,1,2011,942
"4950",155469,1,2011,18394
"4951",155486,1,2011,0
"4952",155490,2,2011,3957
"4953",155490,3,2011,434
"4954",155490,1,2011,0
"4955",155491,1,2011,19097
"4956",155512,4,2011,2344
"4957",155512,5,2011,4513
"4958",155512,1,2011,-6086
"4959",155537,1,2011,13969
"4960",155543,1,2011,2118
"4961",155559,1,2011,16805
"4962",155589,1,2011,-5366
"4963",155614,1,2011,57730
"4964",155650,6,2011,2684
"4965",155650,7,2011,193
"4966",155650,1,2011,-6094
"4967",155711,1,2011,0
"4968",155732,1,2011,233
"4969",155821,1,2011,68803
"4970",155824,2,2011,-58
"4971",155824,1,2011,412
"4972",155901,1,2011,6805
"4973",155924,1,2011,0
"4974",155939,1,2011,0
"4975",155951,1,2011,46169
"4976",155983,1,2011,0
"4977",155991,1,2011,117544
"4978",156122,1,2011,482
"4979",156200,3,2011,4513
"4980",156200,1,2011,1731
"4981",156286,1,2011,6241
"4982",156311,1,2011,0
"4983",156322,1,2011,6318
"4984",156373,1,2011,17385
"4985",156444,1,2011,23049
"4986",156469,1,2011,5771
"4987",156584,1,2011,120451
"4988",156623,1,2011,15372
"4989",156685,1,2011,0
"4990",156752,1,2011,434
"4991",156776,2,2011,5659
"4992",156776,3,2011,2344
"4993",156776,1,2011,7951
